project	toggle	date
gitlab	packages_conan_package_references	
gitlab	dast_profiles	
gitlab	vulnerability_occurrences	
gitlab	audit_events_instance_amazon_s3_configurations	
gitlab	board_project_recent_visits	
gitlab	ci_sources_pipelines	
gitlab	features	
gitlab	pm_package_version_licenses	
gitlab	work_item_date_field_values	
gitlab	board_group_recent_visits	
gitlab	ai_active_context_connections	
gitlab	project_wiki_repositories	
gitlab	p_ci_runner_machine_builds	
gitlab	ldap_group_links	
gitlab	resource_link_events	
gitlab	project_uploads	
gitlab	packages_nuget_symbols	
gitlab	protected_environment_approval_rules	
gitlab	abuse_report_user_mentions	
gitlab	operations_strategies_user_lists	
gitlab	snippets	
gitlab	detached_partitions	
gitlab	vulnerability_issue_links	
gitlab	group_scim_auth_access_tokens	
gitlab	pm_package_versions	
gitlab	audit_events_google_cloud_logging_configurations	
gitlab	duo_workflows_workloads	
gitlab	sbom_source_packages	
gitlab	ci_subscriptions_projects	
gitlab	packages_cargo_metadata	
gitlab	merge_request_blocks	
gitlab	project_topics	
gitlab	merge_requests_closing_issues	
gitlab	ci_group_variables	
gitlab	geo_nodes	
gitlab	merge_trains	
gitlab	issue_tracker_data	
gitlab	group_repository_storage_moves	
gitlab	vulnerability_scanners	
gitlab	ai_vectorizable_files	
gitlab	catalog_resources	
gitlab	sbom_occurrences	
gitlab	p_ai_active_context_code_enabled_namespaces	
gitlab	deployments	
gitlab	ai_usage_events	
gitlab	ai_agent_version_attachments	
gitlab	zoekt_indices	
gitlab	security_inventory_filters	
gitlab	merge_requests_approval_rules_merge_requests	
gitlab	project_incident_management_settings	
gitlab	ci_hosted_runners	
gitlab	project_daily_statistics_b8088ecbd2	
gitlab	ci_triggers	
gitlab	approvals	
gitlab	approval_project_rules_groups	
gitlab	packages_debian_group_components	
gitlab	ssh_signatures	
gitlab	project_security_statistics	
gitlab	uploads_9ba88c4165	
gitlab	approval_project_rules_users	
gitlab	lfs_object_states	
gitlab	integrations	
gitlab	pipl_users	
gitlab	reviews	
gitlab	ci_resources	
gitlab	ai_active_context_migrations	
gitlab	error_tracking_errors	
gitlab	analytics_cycle_analytics_stage_aggregations	
gitlab	ci_partitions	
gitlab	project_mirror_data	
gitlab	queries_service_pings	
gitlab	user_callouts	
gitlab	work_item_number_field_values	
gitlab	namespace_root_storage_statistics	
gitlab	saml_providers	
gitlab	dast_site_profiles	
gitlab	audit_events_instance_streaming_event_type_filters	
gitlab	granular_scopes	
gitlab	p_ci_builds_execution_configs	
gitlab	error_tracking_client_keys	
gitlab	incident_management_oncall_shifts	
gitlab	requirements_management_test_reports	
gitlab	observability_traces_issues_connections	
gitlab	bulk_import_exports	
gitlab	abuse_report_events	
gitlab	incident_management_oncall_rotations	
gitlab	ci_job_token_project_scope_links	
gitlab	merge_requests_approval_rules_approver_users	
gitlab	audit_events_streaming_http_group_namespace_filters	
gitlab	labels	
gitlab	audit_events_streaming_instance_event_type_filters	
gitlab	automation_rules	
gitlab	fork_networks	
gitlab	container_registry_data_repair_details	
gitlab	issue_links	
gitlab	namespaces_sync_events	
gitlab	alert_management_alert_metric_images	
gitlab	project_relation_export_uploads	
gitlab	bulk_import_trackers	
gitlab	milestone_releases	
gitlab	ci_runner_taggings_project_type	
gitlab	vulnerability_finding_evidences	
gitlab	project_repository_states	
gitlab	dora_configurations	
gitlab	backfill_identifier_external_ids_of_vulnerability_reads	
gitlab	backfill_snippet_statistics_snippet_project_id	
gitlab	requeue_backfill_p_ci_pipeline_variables_project_id	
gitlab	backfill_merge_request_user_mentions_project_id	
gitlab	resync_epic_dates_to_work_items_dates_sources	
gitlab	fix_non_existing_timelog_users	
gitlab	backfill_bulk_import_trackers_namespace_id	
gitlab	backfill_incident_management_issuable_escalation_statuses_namespace_id	
gitlab	backfill_boards_epic_board_labels_group_id	
gitlab	backfill_ci_unit_test_failures_project_id	
gitlab	backfill_protected_branch_merge_access_levels_protected_branch_project_id	
gitlab	backfill_packages_conan_package_references	
gitlab	backfill_issuable_resource_links_namespace_id	
gitlab	migrate_ai_code_suggestion_events	
gitlab	backfill_vulnerability_finding_evidences_project_id	
gitlab	backfill_wiki_page_slugs_namespace_id	
gitlab	backfill_ml_candidate_params_project_id	
gitlab	fix_secret_tokens_for_http_destinations	
gitlab	backfill_snippet_user_mentions_snippet_project_id	
gitlab	backfill_user_group_member_roles	
gitlab	backfill_sent_notifications_after_partition	
gitlab	backfill_group_wiki_repository_states_group_id	
gitlab	backfill_vulnerability_user_mentions_project_id	
gitlab	backfill_onboarding_status_role	
gitlab	backfill_push_event_payloads_project_id	
gitlab	backfill_packages_debian_group_architectures_group_id	
gitlab	backfill_dast_pre_scan_verifications_project_id	
gitlab	nullify_builds_auto_canceled_by_id	
gitlab	backfill_onboarding_status_setup_for_company	
gitlab	backfill_deployment_merge_requests_for_bigint_conversion	
gitlab	fix_pick_up_at_ci_deleted_object	
gitlab	backfill_placeholder_users_details_from_source_users	
gitlab	backfill_p_ci_runner_machine_builds_project_id	
gitlab	migrate_evidences_for_vulnerability_findings	
gitlab	migrate_remediations_for_vulnerability_findings	
gitlab	backfill_cluster_agent_tokens_project_id	
gitlab	backfill_protected_branch_unprotect_access_levels_protected_branch_namespace_id	
gitlab	backfill_deploy_tokens_sharding_key	
gitlab	backfill_new_audit_event_tables	
gitlab	backfill_issue_assignment_events_namespace_id	
gitlab	backfill_ci_build_trace_chunks_project_id	
gitlab	backfill_bulk_import_configurations_organization_id	
gitlab	backfill_packages_dependencies_project_id	
gitlab	backfill_members_request_accepted_at	
gitlab	split_microsoft_applications_table	
gitlab	backfill_packages_debian_project_component_files_project_id	
gitlab	backfill_resource_milestone_events_namespace	
gitlab	backfill_snippet_repositories_snippet_organization_id	
gitlab	backfill_alert_management_alert_assignees_project_id	
gitlab	resync_approval_policies	
gitlab	backfill_design_management_versions_namespace_id	
gitlab	backfill_upserted_ci_build_trace_metadata_project_id	
gitlab	reset_duo_remote_flows_enabled_false_values	
gitlab	backfill_vulnerability_merge_request_links_project_id	
gitlab	backfill_issues_correct_work_item_type_id	
gitlab	backfill_issue_user_mentions_namespace_id	
gitlab	backfill_packages_nuget_symbols_project_id	
gitlab	backfill_project_id_to_dependency_list_exports	
gitlab	backfill_design_management_designs_namespace_id	
gitlab	fix_project_settings_has_vulnerabilities	
gitlab	delete_orphaned_stage_records	
gitlab	backfill_amazon_group_audit_event_destinations_fixed	
gitlab	backfill_remote_development_agent_configs_project_id	
gitlab	backfill_approval_group_rules_protected_branches_group_id	
gitlab	recalculate_sharding_key_id_for_orphaned_project_runners	
gitlab	requeue_backfill_epic_issues_into_work_item_parent_links	
gitlab	backfill_packages_pypi_metadata_project_id	
gitlab	backfill_runner_type_and_sharding_key_id_on_ci_runner_managers	
gitlab	backfill_ci_trigger_requests_project_id	
gitlab	backfill_rolled_up_weight_for_work_items	
gitlab	backfill_vulnerability_finding_signatures_project_id	
gitlab	backfill_snippet_statistics_snippet_organization_id	
gitlab	backfill_catalog_resource_version_sem_ver	
gitlab	backfill_issue_search_data_namespace_id	
gitlab	backfill_issue_assignees_namespace_id	
gitlab	backfill_resource_link_events_namespace_id	
gitlab	backfill_protected_environment_deploy_access_levels_protected_environment_project_id	
gitlab	backfill_protected_branch_unprotect_access_levels_protected_branch_project_id	
gitlab	backfill_resource_iteration_events_namespace_id	
gitlab	make_security_policy_bots_private	
gitlab	nullify_organization_id_for_snippets	
gitlab	backfill_epic_issues_into_work_item_parent_links	
gitlab	backfill_licenses_outside_spdx_catalogue	
gitlab	copy_taggings_to_p_ci_build_tags	
gitlab	backfill_google_group_audit_event_destinations_fixed	
gitlab	backfill_packages_conan_metadata_project_id	
gitlab	backfill_merge_request_cleanup_schedules_project_id	
gitlab	backfill_dependency_proxy_blob_states_group_id	
gitlab	backfill_audit_events_streaming_event_type_filters_group_id	
gitlab	fix_issues_work_item_type_id_values	
gitlab	populate_detumbled_email_in_emails	
gitlab	cleanup_terminated_bulk_import_configs	
gitlab	backfill_packages_package_files_project_id	
gitlab	backfill_issue_emails_namespace_id	
gitlab	encrypt_missed_ci_runner_tokens	
gitlab	backfill_approval_merge_request_rules_approved_approvers_project_id	
gitlab	backfill_software_license_spdx_identifier_for_software_license_policies	
gitlab	backfill_issue_links_namespace_id	
gitlab	backfill_approval_policy_rule_ids	
gitlab	fix_string_config_hashes_group_streaming_destinations	
gitlab	backfill_resource_weight_events_namespace_id	
gitlab	mark_duplicate_maven_packages_for_destruction	
gitlab	backfill_operations_strategies_user_lists_project_id	
gitlab	backfill_alert_management_alert_user_mentions_project_id	
gitlab	backfill_compliance_framework_security_policy_id	
gitlab	backfill_packages_composer_packages_table	
gitlab	populate_denormalized_columns_for_sbom_occurrences	
gitlab	backfill_description_versions_namespace	
gitlab	backfill_jira_tracker_data_sharding_key	
gitlab	backfill_sbom_occurrences_vulnerabilities_project_id	
gitlab	backfill_google_instance_audit_event_destinations_fixed	
gitlab	backfill_vulnerability_external_issue_links_project_id	
gitlab	backfill_audit_events_streaming_headers_group_id	
gitlab	backfill_epic_issues_work_item_parent_link_id	
gitlab	backfill_organization_id_on_ci_runners	
gitlab	backfill_snippet_user_mentions_snippet_organization_id	
gitlab	backfill_related_epic_links_to_issue_links	
gitlab	backfill_duo_core_for_existing_subscription	
gitlab	delete_orphaned_project_namespaces	
gitlab	backfill_design_user_mentions_namespace_id	
gitlab	backfill_boards_epic_user_preferences_group_id	
gitlab	create_compliance_standards_adherence	
gitlab	sync_scan_result_policies	
gitlab	backfill_packages_nuget_metadata_project_id	
gitlab	delete_orphans_approval_project_rules2	
gitlab	backfill_packages_conan_file_metadata_project_id	
gitlab	backfill_external_group_audit_event_destinations	
gitlab	backfill_ci_build_pending_states_project_id	
gitlab	backfill_google_instance_audit_event_destinations	
gitlab	backfill_subscription_user_add_on_assignments_organization_id	
gitlab	backfill_ci_job_artifact_states_project_id	
gitlab	backfill_merge_request_blocks_project_id	
gitlab	backfill_issue_customer_relations_contacts_namespace_id	
gitlab	backfill_upstream_pipeline_partition_id_on_p_ci_builds	
gitlab	backfill_bulk_import_trackers_organization_id	
gitlab	backfill_ci_runner_machines_partitioned_table	
gitlab	backfill_sentry_issues_namespace_id	
gitlab	alter_webhook_deleted_audit_event	
gitlab	backfill_packages_debian_project_components_project_id	
gitlab	backfill_design_management_repositories_project_namespace_id	
gitlab	backfill_amazon_instance_audit_event_destinations	
gitlab	backfill_onboarding_status_step_url	
gitlab	backfill_external_group_audit_event_destinations_fixed	
gitlab	backfill_milestone_releases_project_id	
gitlab	backfill_workspace_variables_project_id	
gitlab	backfill_vs_code_settings_settings_context_hash	
gitlab	backfill_vs_code_settings_version	
gitlab	mark_admin_bot_runners_as_hosted	
gitlab	backfill_dora_daily_metrics_project_id	
gitlab	backfill_wiki_page_slugs_project_id	
gitlab	backfill_packages_debian_group_components_group_id	
gitlab	backfill_status_page_published_incidents_namespace_id	
gitlab	delete_orphaned_partitioned_ci_runner_machine_records	
gitlab	set_total_number_of_vulnerabilities_for_existing_projects	
gitlab	backfill_has_issues_for_external_issue_links	
gitlab	set_correct_vulnerability_state	
gitlab	backfill_bulk_import_failures_namespace_id	
gitlab	update_closed_merged_mrs	
gitlab	backfill_boards_epic_board_positions_group_id	
gitlab	backfill_packages_maven_metadata_project_id	
gitlab	delete_orphans_approval_merge_request_rules2	
gitlab	backfill_ml_candidate_metadata_project_id	
gitlab	create_missing_external_links_for_vulnerabilities	
gitlab	backfill_user_detail_onboarding_url	
gitlab	backfill_operations_feature_flags_issues_project_id	
gitlab	backfill_merge_request_predictions_project_id	
gitlab	backfill_bulk_import_failures_project_id	
gitlab	backfill_vulnerability_occurrence_identifiers_project_id	
gitlab	backfill_agent_activity_events_agent_project_id	
gitlab	backfill_organization_id_on_ci_runner_machines	
gitlab	backfill_reserved_storage_bytes	
gitlab	backfill_sharding_key_id_on_ci_runners	
gitlab	backfill_incident_management_pending_alert_escalations_project_id	
gitlab	populate_topics_slug_column	
gitlab	backfill_required_code_owners_sections_protected_branch_namespace_id	
gitlab	backfill_has_vulnerability_resolution_cwe78_cwe89	
gitlab	backfill_design_management_designs_versions_namespace_id	
gitlab	update_status_for_deprecated_npm_packages	
gitlab	backfill_events_sharding_key	
gitlab	backfill_group_id_and_user_type_for_nonhuman_access_tokens	
gitlab	skip_company_onboarding_step	
gitlab	backfill_protected_branch_push_access_levels_fields	
gitlab	backfill_incident_management_escalation_rules_project_id	
gitlab	backfill_design_management_repository_states_namespace_id	
gitlab	backfill_partition_id_ci_daily_build_group_report_result	
gitlab	delete_orphaned_ci_runner_projects	
gitlab	archive_revoked_access_tokens	
gitlab	recover_deleted_ml_model_version_packages	
gitlab	backfill_zoekt_replicas	
gitlab	backfill_approval_merge_request_rule_sources_project_id	
gitlab	backfill_approval_group_rules_users_group_id	
gitlab	backfill_epic_basic_fields_to_work_item_record	
gitlab	backfill_merge_request_context_commits_project_id	
gitlab	delete_orphaned_deploy_tokens	
gitlab	backfill_deployment_merge_requests_project_id	
gitlab	migrate_scim_identities	
gitlab	backfill_group_wiki_activity_events	
gitlab	backfill_ci_job_variables_project_id	
gitlab	backfill_subscription_add_on_purchases_started_at	
gitlab	backfill_operations_scopes_project_id	
gitlab	backfill_bulk_import_trackers_sharding_key	
gitlab	backfill_packages_composer_metadata_project_id	
gitlab	delete_orphaned_build_records	
gitlab	backfill_ml_model_metadata_project_id	
gitlab	backfill_packages_rubygems_metadata_project_id	
gitlab	backfill_boards_epic_list_user_preferences_group_id	
gitlab	delete_orphaned_groups	
gitlab	backfill_boards_epic_lists_group_id	
gitlab	backfill_merge_request_context_commit_diff_files_project_id	
gitlab	requeue_backfill_approval_project_rules_protected_branches_project_id	
gitlab	update_require_dpop_for_manage_api_endpoints_to_false	
gitlab	backfill_issuable_severities_namespace_id	
gitlab	delete_stale_packages_npm_metadata_caches	
gitlab	backfill_merge_request_assignment_events_project_id	
gitlab	delete_orphaned_pipeline_variable_records	
gitlab	backfill_google_group_audit_event_destinations	
gitlab	backfill_resource_label_events_namespace_id_and_clean_invalid	
gitlab	backfill_operations_strategies_project_id	
gitlab	backfill_packages_debian_file_metadata_project_id	
gitlab	backfill_ml_candidate_metrics_project_id	
gitlab	backfill_packages_rpm_metadata_project_id	
gitlab	backfill_packages_package_file_build_infos_project_id	
gitlab	backfill_packages_build_infos_project_id	
gitlab	backfill_user_achievements_namespace_id	
gitlab	backfill_issuable_metric_images_namespace_id	
gitlab	recalculate_sharding_key_id_for_orphaned_project_runner_managers	
gitlab	backfill_approval_project_rules_protected_branches_project_id	
gitlab	backfill_default_branch_protection_settings	
gitlab	backfill_partition_id_ci_pipeline_message	
gitlab	backfill_wiki_repository_states_project_id	
gitlab	requeue_backfill_archived_and_traversal_ids_to_vulnerability_reads	
gitlab	backfill_approval_project_rules_users_project_id	
gitlab	backfill_protected_environment_approval_rules_protected_environment_project_id	
gitlab	backfill_partitioned_uploads	
gitlab	backfill_dast_pre_scan_verification_steps_project_id	
gitlab	disable_allow_runner_registration_on_namespace_settings_for_gitlab_com	
gitlab	backfill_licenses_outside_spdx	
gitlab	backfill_merge_request_review_llm_summaries_project_id	
